Requirement ID,Lifecycle/readiness class,Ledger packet destination,Derived packet rows,Exact resolved source,Contingent,Deferred,Result
KBDL-CMP-085,Recommended,components-system.md — 33.2 Recommended Decisions — Ready for Approval — item 8,"[{""Document"": ""profiles.md"", ""Line"": 1259, ""Item numbers"": [], ""Row"": ""| `KBDL-CMP-085` (Overlay nesting policy) | Not referenced | Not applicable | None | No | Unapproved | Not used |""}, {""Document"": ""customization.md"", ""Line"": 654, ""Item numbers"": [], ""Row"": ""All remain `Recommended`; normative use is **No**: `KBDL-CMP-067`, `KBDL-CMP-069`, `KBDL-CMP-073`, `KBDL-CMP-074`, `KBDL-CMP-076`, `KBDL-CMP-080`, `KBDL-CMP-083`, `KBDL-CMP-085`, `KBDL-CMP-089`, `KBDL-CMP-091`, `KBDL-CMP-099`, `KBDL-CMP-102`, `KBDL-CMP-105`, `KBDL-CMP-106`, `KBDL-CMP-108`, `KBDL-CMP-110`, `KBDL-CMP-111`. Card/accordion, tooltip/popover/menu, modal/drawer/overlay, feedback/toast, empty/recovery, carousel, responsive surface, grid/treegrid, and visualization policies are excluded.""}, {""Document"": ""traceability-matrix.md"", ""Line"": 919, ""Item numbers"": [], ""Row"": ""- **Validation status:** Not applicable: KBDL-CMP-056, KBDL-CMP-073, KBDL-CMP-074, KBDL-CMP-076, KBDL-CMP-080, KBDL-CMP-082, KBDL-CMP-083, KBDL-CMP-085; Not verified: KBDL-CMP-057, KBDL-CMP-058, KBDL-CMP-059, KBDL-CMP-060, KBDL-CMP-071, KBDL-CMP-072, KBDL-CMP-075, KBDL-CMP-077, KBDL-CMP-078, KBDL-CMP-079, KBDL-CMP-081, KBDL-CMP-084""}, {""Document"": ""components-system.md"", ""Line"": 805, ""Item numbers"": [], ""Row"": ""- **`KBDL-CMP-085`** — Adopt an overlay-nesting policy: the maximum""}, {""Document"": ""components-system.md"", ""Line"": 1691, ""Item numbers"": [6, 8], ""Row"": ""| 8 | Overlay nesting/stacking policy | Adopt a maximum practical non-modal stacking depth and confirm the one-modal-at-a-time default (`KBDL-CMP-085`) | Keeps layering deterministic and testable | Unbounded nesting (rejected — same ambiguity risk as item 6) | None significant | Layering ownership (`KBDL-CMP-084`) unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-080`, `KBDL-CMP-084` | `KBDL-CMP-085` | Item 8 only |""}, {""Document"": ""components-system.md"", ""Line"": 1691, ""Item numbers"": [6, 8], ""Row"": ""| 8 | Overlay nesting/stacking policy | Adopt a maximum practical non-modal stacking depth and confirm the one-modal-at-a-time default (`KBDL-CMP-085`) | Keeps layering deterministic and testable | Unbounded nesting (rejected — same ambiguity risk as item 6) | None significant | Layering ownership (`KBDL-CMP-084`) unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-080`, `KBDL-CMP-084` | `KBDL-CMP-085` | Item 8 only |""}, {""Document"": ""components-system.md"", ""Line"": 1763, ""Item numbers"": [], ""Row"": ""| `KBDL-CMP-085` | 8 | Yes | None |""}]","components-system.md:1691 item=[6, 8]; components-system.md:1691 item=[6, 8]",False,False,PASS
KBDL-CMP-086,Approved,None — Approved,"[{""Document"": ""traceability-matrix.md"", ""Line"": 934, ""Item numbers"": [], ""Row"": ""- **Validation status:** Not verified: KBDL-CMP-061, KBDL-CMP-086, KBDL-CMP-087, KBDL-CMP-088, KBDL-CMP-090, KBDL-CMP-092, KBDL-CMP-093, KBDL-CMP-094, KBDL-CMP-095, KBDL-CMP-096, KBDL-CMP-098; Not applicable: KBDL-CMP-089, KBDL-CMP-091""}, {""Document"": ""components-system.md"", ""Line"": 823, ""Item numbers"": [], ""Row"": ""Status: `Approved` (`KBDL-CMP-086`, extends `KBDL-A11Y-031`).""}, {""Document"": ""components-system.md"", ""Line"": 825, ""Item numbers"": [], ""Row"": ""- **`KBDL-CMP-086`** — A feedback component's live-region role (`alert`,""}, {""Document"": ""components-system.md"", ""Line"": 893, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-CMP-086`.""}, {""Document"": ""components-system.md"", ""Line"": 937, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-CMP-086`.""}, {""Document"": ""components-system.md"", ""Line"": 969, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-CMP-086`.""}, {""Document"": ""components-system.md"", ""Line"": 998, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-CMP-086`.""}, {""Document"": ""components-system.md"", ""Line"": 1022, ""Item numbers"": [], ""Row"": ""mechanism (`KBDL-CMP-086`); a skeleton **must not** expose meaningless""}, {""Document"": ""components-system.md"", ""Line"": 1036, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-CMP-086`, `KBDL-CMP-098`.""}, {""Document"": ""components-system.md"", ""Line"": 1384, ""Item numbers"": [], ""Row"": ""See [§13](#13-feedback-architecture) (`KBDL-CMP-086`) and""}, {""Document"": ""components-system.md"", ""Line"": 1552, ""Item numbers"": [], ""Row"": ""*Requirements:* `KBDL-CMP-086`, `090`. *Conforms because:* critical""}, {""Document"": ""components-system.md"", ""Line"": 1627, ""Item numbers"": [], ""Row"": ""| `KBDL-CMP-086` (live-region role selection) | Manual live-region review | Not verified |""}, {""Document"": ""components-system.md"", ""Line"": 1674, ""Item numbers"": [], ""Row"": ""(`KBDL-CMP-082`); feedback live-region selection (`KBDL-CMP-086`–`096`""}, {""Document"": ""components-system.md"", ""Line"": 2010, ""Item numbers"": [], ""Row"": ""### Feedback components (KBDL-CMP-086 through KBDL-CMP-098)""}]",Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-087,Approved,None — Approved,"[{""Document"": ""traceability-matrix.md"", ""Line"": 934, ""Item numbers"": [], ""Row"": ""- **Validation status:** Not verified: KBDL-CMP-061, KBDL-CMP-086, KBDL-CMP-087, KBDL-CMP-088, KBDL-CMP-090, KBDL-CMP-092, KBDL-CMP-093, KBDL-CMP-094, KBDL-CMP-095, KBDL-CMP-096, KBDL-CMP-098; Not applicable: KBDL-CMP-089, KBDL-CMP-091""}, {""Document"": ""components-system.md"", ""Line"": 860, ""Item numbers"": [], ""Row"": ""- **`KBDL-CMP-087`** — Inline feedback **must** carry a programmatic""}, {""Document"": ""components-system.md"", ""Line"": 1497, ""Item numbers"": [], ""Row"": ""| Inline Feedback | Feedback | None / `aria-describedby` | Field (KBDL-007) | This document | N/A | Persistent until resolved | `KBDL-CMP-087` | Approved | Confirmed | None |""}]",Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-088,Approved,None — Approved,"[{""Document"": ""traceability-matrix.md"", ""Line"": 932, ""Item numbers"": [], ""Row"": ""- **Approval status:** `KBDL-CMP-061`, `086`, `087`, `092`, `093`, `094`, `095`, `098` Approved (restate the locked component-state-clarity rule, `KBDL-A11Y-031`, adopted WAI-ARIA live-region/progressbar/meter role definitions, WCAG 1.1.1/1.4.1, and the existing KBDL-007 submit-loading contract); `KBDL-CMP-088` Approved with mixed authority (urgency/no-focus-theft restates the adopted ARIA `alert` role definition; \""must not be used for routine or successful updates\"" is authorized only by the approved KBDL-008 prompt's explicit Alert constraint, not by the ARIA role definition alone); `KBDL-CMP-090` Approved with mixed authority (no sensitive-information exposure restates the existing KBDL security principle, `components-core.md §37`; the persistent-path and no-default-focus-move requirements are authorized by the approved KBDL-008 prompt's explicit Toast/Snackbar constraints, with WCAG 2.2.1 as supporting rationale only); `KBDL-CMP-096` Approved with mixed authority (decorative/hidden treatment restates the adopted ARIA `aria-hidden` semantics and `KBDL-A11Y-031`; \""must not expose meaningless placeholder shapes as content\"" is authorized only by the approved KBDL-008 prompt's explicit Skeleton requirements); `KBDL-CMP-089` (banner taxonomy), `091` (toast lifecycle model) Recommended (new, discretionary component-level taxonomy/timing not mandated by the approved prompt)""}, {""Document"": ""traceability-matrix.md"", ""Line"": 934, ""Item numbers"": [], ""Row"": ""- **Validation status:** Not verified: KBDL-CMP-061, KBDL-CMP-086, KBDL-CMP-087, KBDL-CMP-088, KBDL-CMP-090, KBDL-CMP-092, KBDL-CMP-093, KBDL-CMP-094, KBDL-CMP-095, KBDL-CMP-096, KBDL-CMP-098; Not applicable: KBDL-CMP-089, KBDL-CMP-091""}, {""Document"": ""components-system.md"", ""Line"": 877, ""Item numbers"": [], ""Row"": ""- **`KBDL-CMP-088`** — An alert **must** be reserved for important,""}, {""Document"": ""components-system.md"", ""Line"": 909, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-CMP-088`.""}, {""Document"": ""components-system.md"", ""Line"": 1217, ""Item numbers"": [], ""Row"": ""(`KBDL-CMP-088`, `KBDL-CMP-090`).""}, {""Document"": ""components-system.md"", ""Line"": 1498, ""Item numbers"": [], ""Row"": ""| Alert | Feedback | `alert` | N/A | This document | No focus move | Persistent/dismissible | `KBDL-CMP-088` | Approved | Confirmed | None |""}, {""Document"": ""components-system.md"", ""Line"": 1692, ""Item numbers"": [9], ""Row"": ""| 9 | Banner severity taxonomy | Adopt a defined banner severity/variant set (`KBDL-CMP-089`) | Gives page-level messages a consistent, predictable set of meanings | An unbounded per-project banner variant set (rejected — fragments consistency) | None significant | Alert-role boundary (`KBDL-CMP-088`) unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-088` | `KBDL-CMP-089` | Item 9 only |""}, {""Document"": ""components-system.md"", ""Line"": 1692, ""Item numbers"": [9], ""Row"": ""| 9 | Banner severity taxonomy | Adopt a defined banner severity/variant set (`KBDL-CMP-089`) | Gives page-level messages a consistent, predictable set of meanings | An unbounded per-project banner variant set (rejected — fragments consistency) | None significant | Alert-role boundary (`KBDL-CMP-088`) unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-088` | `KBDL-CMP-089` | Item 9 only |""}]",Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-089,Recommended,components-system.md — 33.2 Recommended Decisions — Ready for Approval — item 9,"[{""Document"": ""profiles.md"", ""Line"": 1260, ""Item numbers"": [], ""Row"": ""| `KBDL-CMP-089` (Banner severity taxonomy) | Not referenced | Not applicable | None | No | Unapproved | Not used |""}, {""Document"": ""customization.md"", ""Line"": 654, ""Item numbers"": [], ""Row"": ""All remain `Recommended`; normative use is **No**: `KBDL-CMP-067`, `KBDL-CMP-069`, `KBDL-CMP-073`, `KBDL-CMP-074`, `KBDL-CMP-076`, `KBDL-CMP-080`, `KBDL-CMP-083`, `KBDL-CMP-085`, `KBDL-CMP-089`, `KBDL-CMP-091`, `KBDL-CMP-099`, `KBDL-CMP-102`, `KBDL-CMP-105`, `KBDL-CMP-106`, `KBDL-CMP-108`, `KBDL-CMP-110`, `KBDL-CMP-111`. Card/accordion, tooltip/popover/menu, modal/drawer/overlay, feedback/toast, empty/recovery, carousel, responsive surface, grid/treegrid, and visualization policies are excluded.""}, {""Document"": ""traceability-matrix.md"", ""Line"": 932, ""Item numbers"": [], ""Row"": ""- **Approval status:** `KBDL-CMP-061`, `086`, `087`, `092`, `093`, `094`, `095`, `098` Approved (restate the locked component-state-clarity rule, `KBDL-A11Y-031`, adopted WAI-ARIA live-region/progressbar/meter role definitions, WCAG 1.1.1/1.4.1, and the existing KBDL-007 submit-loading contract); `KBDL-CMP-088` Approved with mixed authority (urgency/no-focus-theft restates the adopted ARIA `alert` role definition; \""must not be used for routine or successful updates\"" is authorized only by the approved KBDL-008 prompt's explicit Alert constraint, not by the ARIA role definition alone); `KBDL-CMP-090` Approved with mixed authority (no sensitive-information exposure restates the existing KBDL security principle, `components-core.md §37`; the persistent-path and no-default-focus-move requirements are authorized by the approved KBDL-008 prompt's explicit Toast/Snackbar constraints, with WCAG 2.2.1 as supporting rationale only); `KBDL-CMP-096` Approved with mixed authority (decorative/hidden treatment restates the adopted ARIA `aria-hidden` semantics and `KBDL-A11Y-031`; \""must not expose meaningless placeholder shapes as content\"" is authorized only by the approved KBDL-008 prompt's explicit Skeleton requirements); `KBDL-CMP-089` (banner taxonomy), `091` (toast lifecycle model) Recommended (new, discretionary component-level taxonomy/timing not mandated by the approved prompt)""}, {""Document"": ""traceability-matrix.md"", ""Line"": 933, ""Item numbers"": [], ""Row"": ""- **Provenance:** Confirmed for `KBDL-CMP-061`, `086`, `087`, `088`, `090`, `092`, `093`, `094`, `095`, `096`, `098`; Assumed for `KBDL-CMP-089`, `091`.""}, {""Document"": ""traceability-matrix.md"", ""Line"": 934, ""Item numbers"": [], ""Row"": ""- **Validation status:** Not verified: KBDL-CMP-061, KBDL-CMP-086, KBDL-CMP-087, KBDL-CMP-088, KBDL-CMP-090, KBDL-CMP-092, KBDL-CMP-093, KBDL-CMP-094, KBDL-CMP-095, KBDL-CMP-096, KBDL-CMP-098; Not applicable: KBDL-CMP-089, KBDL-CMP-091""}, {""Document"": ""traceability-matrix.md"", ""Line"": 935, ""Item numbers"": [], ""Row"": ""- **Validation method:** Manual live-region, role, and content-classification review once implemented; project-owner review of `KBDL-CMP-089`/`091` (not yet performed).""}, {""Document"": ""traceability-matrix.md"", ""Line"": 939, ""Item numbers"": [], ""Row"": ""- **Notes:** `KBDL-CMP-089`, `091` map to [KBDL-008 decision packet](components-system.md#33-kbdl-008-decision-packet) items 9 and 10 respectively.""}, {""Document"": ""components-system.md"", ""Line"": 904, ""Item numbers"": [], ""Row"": ""- **`KBDL-CMP-089`** — Adopt a banner severity taxonomy (informational,""}, {""Document"": ""components-system.md"", ""Line"": 1499, ""Item numbers"": [9], ""Row"": ""| Banner | Feedback | `region` (labeled) | N/A | This document | N/A | Dismissible/persistent | `KBDL-CMP-089` | Recommended | Assumed | Item 9 |""}, {""Document"": ""components-system.md"", ""Line"": 1692, ""Item numbers"": [9], ""Row"": ""| 9 | Banner severity taxonomy | Adopt a defined banner severity/variant set (`KBDL-CMP-089`) | Gives page-level messages a consistent, predictable set of meanings | An unbounded per-project banner variant set (rejected — fragments consistency) | None significant | Alert-role boundary (`KBDL-CMP-088`) unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-088` | `KBDL-CMP-089` | Item 9 only |""}, {""Document"": ""components-system.md"", ""Line"": 1692, ""Item numbers"": [9], ""Row"": ""| 9 | Banner severity taxonomy | Adopt a defined banner severity/variant set (`KBDL-CMP-089`) | Gives page-level messages a consistent, predictable set of meanings | An unbounded per-project banner variant set (rejected — fragments consistency) | None significant | Alert-role boundary (`KBDL-CMP-088`) unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-088` | `KBDL-CMP-089` | Item 9 only |""}, {""Document"": ""components-system.md"", ""Line"": 1764, ""Item numbers"": [], ""Row"": ""| `KBDL-CMP-089` | 9 | Yes | None |""}, {""Document"": ""components-system.md"", ""Line"": 2024, ""Item numbers"": [], ""Row"": ""`KBDL-CMP-089` (banner taxonomy), `091` (toast lifecycle model)""}, {""Document"": ""components-system.md"", ""Line"": 2028, ""Item numbers"": [], ""Row"": ""`KBDL-CMP-089`, `091`.""}, {""Document"": ""components-system.md"", ""Line"": 2032, ""Item numbers"": [], ""Row"": ""`KBDL-CMP-089`/`091` (not yet performed).""}, {""Document"": ""components-system.md"", ""Line"": 2045, ""Item numbers"": [], ""Row"": ""- **Notes:** `KBDL-CMP-089`, `091` map to""}]",components-system.md:1499 item=[9]; components-system.md:1692 item=[9]; components-system.md:1692 item=[9],False,False,PASS
KBDL-CMP-090,Approved,None — Approved,"[{""Document"": ""profiles.md"", ""Line"": 500, ""Item numbers"": [], ""Row"": ""- Authority: restates the already-Approved `KBDL-CMP-051`, `KBDL-CMP-066`, and `KBDL-CMP-090` toast critical-information-persistence requirement""}, {""Document"": ""profiles.md"", ""Line"": 501, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-CMP-051`, `KBDL-CMP-066`, `KBDL-CMP-090`.""}, {""Document"": ""profiles.md"", ""Line"": 986, ""Item numbers"": [], ""Row"": ""*Fails:* `KBDL-PRO-023`, `KBDL-CMP-090`. *Correction:* Reduce""}, {""Document"": ""traceability-matrix.md"", ""Line"": 932, ""Item numbers"": [], ""Row"": ""- **Approval status:** `KBDL-CMP-061`, `086`, `087`, `092`, `093`, `094`, `095`, `098` Approved (restate the locked component-state-clarity rule, `KBDL-A11Y-031`, adopted WAI-ARIA live-region/progressbar/meter role definitions, WCAG 1.1.1/1.4.1, and the existing KBDL-007 submit-loading contract); `KBDL-CMP-088` Approved with mixed authority (urgency/no-focus-theft restates the adopted ARIA `alert` role definition; \""must not be used for routine or successful updates\"" is authorized only by the approved KBDL-008 prompt's explicit Alert constraint, not by the ARIA role definition alone); `KBDL-CMP-090` Approved with mixed authority (no sensitive-information exposure restates the existing KBDL security principle, `components-core.md §37`; the persistent-path and no-default-focus-move requirements are authorized by the approved KBDL-008 prompt's explicit Toast/Snackbar constraints, with WCAG 2.2.1 as supporting rationale only); `KBDL-CMP-096` Approved with mixed authority (decorative/hidden treatment restates the adopted ARIA `aria-hidden` semantics and `KBDL-A11Y-031`; \""must not expose meaningless placeholder shapes as content\"" is authorized only by the approved KBDL-008 prompt's explicit Skeleton requirements); `KBDL-CMP-089` (banner taxonomy), `091` (toast lifecycle model) Recommended (new, discretionary component-level taxonomy/timing not mandated by the approved prompt)""}, {""Document"": ""traceability-matrix.md"", ""Line"": 934, ""Item numbers"": [], ""Row"": ""- **Validation status:** Not verified: KBDL-CMP-061, KBDL-CMP-086, KBDL-CMP-087, KBDL-CMP-088, KBDL-CMP-090, KBDL-CMP-092, KBDL-CMP-093, KBDL-CMP-094, KBDL-CMP-095, KBDL-CMP-096, KBDL-CMP-098; Not applicable: KBDL-CMP-089, KBDL-CMP-091""}, {""Document"": ""components-system.md"", ""Line"": 490, ""Item numbers"": [], ""Row"": ""`KBDL-CMP-090`). Provenance: Confirmed. Validation status: Not""}, {""Document"": ""components-system.md"", ""Line"": 492, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-CMP-090` (Toast-specific application).""}, {""Document"": ""components-system.md"", ""Line"": 917, ""Item numbers"": [], ""Row"": ""- **`KBDL-CMP-090`** — Critical information **must not** be presented""}, {""Document"": ""components-system.md"", ""Line"": 953, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-CMP-090`.""}, {""Document"": ""components-system.md"", ""Line"": 1217, ""Item numbers"": [], ""Row"": ""(`KBDL-CMP-088`, `KBDL-CMP-090`).""}, {""Document"": ""components-system.md"", ""Line"": 1380, ""Item numbers"": [], ""Row"": ""accessible, persistent path remaining available (`KBDL-CMP-090`).""}, {""Document"": ""components-system.md"", ""Line"": 1500, ""Item numbers"": [10], ""Row"": ""| Toast / Snackbar | Feedback | `status`/`alert` (by urgency) | N/A | This document | No focus move | Timed or persistent | `KBDL-CMP-090`, `091` | Mixed | Confirmed/Assumed | Item 10 (`091`) |""}, {""Document"": ""components-system.md"", ""Line"": 1558, ""Item numbers"": [], ""Row"": ""other record. *Fails:* `KBDL-CMP-090`. *Correction:* Surface the""}, {""Document"": ""components-system.md"", ""Line"": 1693, ""Item numbers"": [10], ""Row"": ""| 10 | Toast lifecycle model | Adopt auto-dismiss timing, queueing, duplicate suppression, and stacking/placement defaults for toasts (`KBDL-CMP-091`) | Gives transient feedback a consistent, testable lifecycle | Leaving timing fully to implementation judgment (rejected — inconsistent, risks WCAG 2.2.1 issues if timing is too short) | Exact millisecond/second values remain a later implementation decision | Critical-information boundary (`KBDL-CMP-090`) unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-090` | `KBDL-CMP-091` | Item 10 only |""}, {""Document"": ""components-system.md"", ""Line"": 1693, ""Item numbers"": [10], ""Row"": ""| 10 | Toast lifecycle model | Adopt auto-dismiss timing, queueing, duplicate suppression, and stacking/placement defaults for toasts (`KBDL-CMP-091`) | Gives transient feedback a consistent, testable lifecycle | Leaving timing fully to implementation judgment (rejected — inconsistent, risks WCAG 2.2.1 issues if timing is too short) | Exact millisecond/second values remain a later implementation decision | Critical-information boundary (`KBDL-CMP-090`) unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-090` | `KBDL-CMP-091` | Item 10 only |""}]",Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-091,Recommended,components-system.md — 33.2 Recommended Decisions — Ready for Approval — item 10,"[{""Document"": ""profiles.md"", ""Line"": 1261, ""Item numbers"": [], ""Row"": ""| `KBDL-CMP-091` (Toast lifecycle model) | Not referenced | Not applicable | None | No | Unapproved | Not used |""}, {""Document"": ""customization.md"", ""Line"": 654, ""Item numbers"": [], ""Row"": ""All remain `Recommended`; normative use is **No**: `KBDL-CMP-067`, `KBDL-CMP-069`, `KBDL-CMP-073`, `KBDL-CMP-074`, `KBDL-CMP-076`, `KBDL-CMP-080`, `KBDL-CMP-083`, `KBDL-CMP-085`, `KBDL-CMP-089`, `KBDL-CMP-091`, `KBDL-CMP-099`, `KBDL-CMP-102`, `KBDL-CMP-105`, `KBDL-CMP-106`, `KBDL-CMP-108`, `KBDL-CMP-110`, `KBDL-CMP-111`. Card/accordion, tooltip/popover/menu, modal/drawer/overlay, feedback/toast, empty/recovery, carousel, responsive surface, grid/treegrid, and visualization policies are excluded.""}, {""Document"": ""traceability-matrix.md"", ""Line"": 934, ""Item numbers"": [], ""Row"": ""- **Validation status:** Not verified: KBDL-CMP-061, KBDL-CMP-086, KBDL-CMP-087, KBDL-CMP-088, KBDL-CMP-090, KBDL-CMP-092, KBDL-CMP-093, KBDL-CMP-094, KBDL-CMP-095, KBDL-CMP-096, KBDL-CMP-098; Not applicable: KBDL-CMP-089, KBDL-CMP-091""}, {""Document"": ""components-system.md"", ""Line"": 946, ""Item numbers"": [], ""Row"": ""- **`KBDL-CMP-091`** — Adopt a toast lifecycle model: auto-dismiss""}, {""Document"": ""components-system.md"", ""Line"": 1378, ""Item numbers"": [], ""Row"": ""`KBDL-CMP-091`) rather than assumed. Critical errors, destructive""}, {""Document"": ""components-system.md"", ""Line"": 1554, ""Item numbers"": [], ""Row"": ""path. *Unapproved dependency:* `KBDL-CMP-091` (exact auto-dismiss""}, {""Document"": ""components-system.md"", ""Line"": 1693, ""Item numbers"": [10], ""Row"": ""| 10 | Toast lifecycle model | Adopt auto-dismiss timing, queueing, duplicate suppression, and stacking/placement defaults for toasts (`KBDL-CMP-091`) | Gives transient feedback a consistent, testable lifecycle | Leaving timing fully to implementation judgment (rejected — inconsistent, risks WCAG 2.2.1 issues if timing is too short) | Exact millisecond/second values remain a later implementation decision | Critical-information boundary (`KBDL-CMP-090`) unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-090` | `KBDL-CMP-091` | Item 10 only |""}, {""Document"": ""components-system.md"", ""Line"": 1693, ""Item numbers"": [10], ""Row"": ""| 10 | Toast lifecycle model | Adopt auto-dismiss timing, queueing, duplicate suppression, and stacking/placement defaults for toasts (`KBDL-CMP-091`) | Gives transient feedback a consistent, testable lifecycle | Leaving timing fully to implementation judgment (rejected — inconsistent, risks WCAG 2.2.1 issues if timing is too short) | Exact millisecond/second values remain a later implementation decision | Critical-information boundary (`KBDL-CMP-090`) unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-090` | `KBDL-CMP-091` | Item 10 only |""}, {""Document"": ""components-system.md"", ""Line"": 1765, ""Item numbers"": [], ""Row"": ""| `KBDL-CMP-091` | 10 | Yes | None |""}]",components-system.md:1693 item=[10]; components-system.md:1693 item=[10],False,False,PASS
KBDL-CMP-092,Approved,None — Approved,"[{""Document"": ""traceability-matrix.md"", ""Line"": 934, ""Item numbers"": [], ""Row"": ""- **Validation status:** Not verified: KBDL-CMP-061, KBDL-CMP-086, KBDL-CMP-087, KBDL-CMP-088, KBDL-CMP-090, KBDL-CMP-092, KBDL-CMP-093, KBDL-CMP-094, KBDL-CMP-095, KBDL-CMP-096, KBDL-CMP-098; Not applicable: KBDL-CMP-089, KBDL-CMP-091""}, {""Document"": ""components-system.md"", ""Line"": 961, ""Item numbers"": [], ""Row"": ""- **`KBDL-CMP-092`** — A status region or log **must** use the correct""}, {""Document"": ""components-system.md"", ""Line"": 1215, ""Item numbers"": [], ""Row"": ""Uses the Status Region/Log live-region model (`KBDL-CMP-092`) for its""}, {""Document"": ""components-system.md"", ""Line"": 1385, ""Item numbers"": [], ""Row"": ""[§14.5](#145-status-region-and-log) (`KBDL-CMP-092`). Focus is never""}, {""Document"": ""components-system.md"", ""Line"": 1501, ""Item numbers"": [], ""Row"": ""| Status Region / Log | Feedback | `status`/`log` | N/A | This document | N/A | N/A | `KBDL-CMP-092` | Approved | Confirmed | None |""}, {""Document"": ""components-system.md"", ""Line"": 1514, ""Item numbers"": [], ""Row"": ""| System Status | System-state | `status`/`log` | N/A | This document | N/A | N/A | `KBDL-CMP-092` | Approved | Confirmed | None |""}]",Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-093,Approved,None — Approved,"[{""Document"": ""traceability-matrix.md"", ""Line"": 934, ""Item numbers"": [], ""Row"": ""- **Validation status:** Not verified: KBDL-CMP-061, KBDL-CMP-086, KBDL-CMP-087, KBDL-CMP-088, KBDL-CMP-090, KBDL-CMP-092, KBDL-CMP-093, KBDL-CMP-094, KBDL-CMP-095, KBDL-CMP-096, KBDL-CMP-098; Not applicable: KBDL-CMP-089, KBDL-CMP-091""}, {""Document"": ""components-system.md"", ""Line"": 976, ""Item numbers"": [], ""Row"": ""- **`KBDL-CMP-093`** — A badge conveying meaningful information (a""}, {""Document"": ""components-system.md"", ""Line"": 1502, ""Item numbers"": [], ""Row"": ""| Badge | Feedback | None / accessible text | N/A | This document | N/A | N/A | `KBDL-CMP-093` | Approved | Confirmed | None |""}]",Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-094,Approved,None — Approved,"[{""Document"": ""traceability-matrix.md"", ""Line"": 934, ""Item numbers"": [], ""Row"": ""- **Validation status:** Not verified: KBDL-CMP-061, KBDL-CMP-086, KBDL-CMP-087, KBDL-CMP-088, KBDL-CMP-090, KBDL-CMP-092, KBDL-CMP-093, KBDL-CMP-094, KBDL-CMP-095, KBDL-CMP-096, KBDL-CMP-098; Not applicable: KBDL-CMP-089, KBDL-CMP-091""}, {""Document"": ""components-system.md"", ""Line"": 260, ""Item numbers"": [], ""Row"": ""`KBDL-CMP-094`, `KBDL-CMP-095`.""}, {""Document"": ""components-system.md"", ""Line"": 990, ""Item numbers"": [], ""Row"": ""- **`KBDL-CMP-094`** — A progress indicator **must** expose an""}, {""Document"": ""components-system.md"", ""Line"": 1012, ""Item numbers"": [], ""Row"": ""- Related requirement: `KBDL-CMP-094` (distinction).""}, {""Document"": ""components-system.md"", ""Line"": 1080, ""Item numbers"": [], ""Row"": ""(`components-core.md §23`), `KBDL-CMP-094`.""}, {""Document"": ""components-system.md"", ""Line"": 1503, ""Item numbers"": [], ""Row"": ""| Progress Indicator | Feedback | `progressbar` / native | Submit action (KBDL-007) | This document | N/A | N/A | `KBDL-CMP-094`, `098` | Approved | Confirmed | None |""}]",Explicit None permitted only for Approved,False,False,PASS
