Requirement ID,Lifecycle/readiness class,Ledger packet destination,Derived packet rows,Exact resolved source,Contingent,Deferred,Result
KBDL-CMP-045,Approved,None — Approved,"[{""Document"": ""components-core.md"", ""Section"": ""352-recommended-decisions--ready-for-approval"", ""Section title"": ""35.2 Recommended Decisions — Ready for Approval"", ""Line"": 1974, ""Item numbers"": [2], ""Row"": ""| 2 | Tabs activation model | Adopt manual activation (arrow keys move focus; a separate key/click activates the panel) as the default, per APG guidance for asynchronous panel content (`KBDL-CMP-046`) | Reduces unintended panel loads while navigating with arrow keys, per APG recommendation for panels with non-trivial load cost | Automatic activation (rejected as the sole default — can trigger unwanted loads while arrow-key browsing, though valid for lightweight panels) | Requires clear instructions/affordance for users on how to activate a focused-but-not-yet-active tab | None beyond APG's own guidance, which this follows | None | None | None | None | Applies identically across profiles | `KBDL-CMP-045` | `KBDL-CMP-046` | Item 2 only |""}]",Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-046,Recommended,components-core.md — 35.2 Recommended Decisions — Ready for Approval — item 2,"[{""Document"": ""components-core.md"", ""Section"": ""352-recommended-decisions--ready-for-approval"", ""Section title"": ""35.2 Recommended Decisions — Ready for Approval"", ""Line"": 1974, ""Item numbers"": [2], ""Row"": ""| 2 | Tabs activation model | Adopt manual activation (arrow keys move focus; a separate key/click activates the panel) as the default, per APG guidance for asynchronous panel content (`KBDL-CMP-046`) | Reduces unintended panel loads while navigating with arrow keys, per APG recommendation for panels with non-trivial load cost | Automatic activation (rejected as the sole default — can trigger unwanted loads while arrow-key browsing, though valid for lightweight panels) | Requires clear instructions/affordance for users on how to activate a focused-but-not-yet-active tab | None beyond APG's own guidance, which this follows | None | None | None | None | Applies identically across profiles | `KBDL-CMP-045` | `KBDL-CMP-046` | Item 2 only |""}, {""Document"": ""components-core.md"", ""Section"": ""352-recommended-decisions--ready-for-approval"", ""Section title"": ""35.2 Recommended Decisions — Ready for Approval"", ""Line"": 1974, ""Item numbers"": [2], ""Row"": ""| 2 | Tabs activation model | Adopt manual activation (arrow keys move focus; a separate key/click activates the panel) as the default, per APG guidance for asynchronous panel content (`KBDL-CMP-046`) | Reduces unintended panel loads while navigating with arrow keys, per APG recommendation for panels with non-trivial load cost | Automatic activation (rejected as the sole default — can trigger unwanted loads while arrow-key browsing, though valid for lightweight panels) | Requires clear instructions/affordance for users on how to activate a focused-but-not-yet-active tab | None beyond APG's own guidance, which this follows | None | None | None | None | Applies identically across profiles | `KBDL-CMP-045` | `KBDL-CMP-046` | Item 2 only |""}, {""Document"": ""components-core.md"", ""Section"": ""355-decision-packet-coverage-audit"", ""Section title"": ""35.5 Decision-Packet Coverage Audit"", ""Line"": 2073, ""Item numbers"": [], ""Row"": ""| `KBDL-CMP-046` | 2 | Yes | None |""}]",components-core.md:1974 item=[2]; components-core.md:1974 item=[2],False,False,PASS
KBDL-CMP-047,Approved,None — Approved,"[{""Document"": ""components-core.md"", ""Section"": ""352-recommended-decisions--ready-for-approval"", ""Section title"": ""35.2 Recommended Decisions — Ready for Approval"", ""Line"": 1980, ""Item numbers"": [8], ""Row"": ""| 8 | Pagination truncation model | Adopt an ellipsis-based truncation showing first, last, current, and immediate neighbors, with the ellipsis itself non-interactive text (`KBDL-CMP-048`) | Common, well-understood pattern that preserves orientation without excessive control count | Showing every page number always (rejected — unusable for very large sets); a \""load more\"" model only (rejected — loses direct page access) | None significant | Ellipsis must not be the only way to reach hidden pages — a documented current-page/total-count text should remain available | None | None | None | None | Applies identically across profiles | `KBDL-CMP-047` | `KBDL-CMP-048` | Item 8 only |""}]",Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-048,Recommended,components-core.md — 35.2 Recommended Decisions — Ready for Approval — item 8,"[{""Document"": ""components-core.md"", ""Section"": ""352-recommended-decisions--ready-for-approval"", ""Section title"": ""35.2 Recommended Decisions — Ready for Approval"", ""Line"": 1980, ""Item numbers"": [8], ""Row"": ""| 8 | Pagination truncation model | Adopt an ellipsis-based truncation showing first, last, current, and immediate neighbors, with the ellipsis itself non-interactive text (`KBDL-CMP-048`) | Common, well-understood pattern that preserves orientation without excessive control count | Showing every page number always (rejected — unusable for very large sets); a \""load more\"" model only (rejected — loses direct page access) | None significant | Ellipsis must not be the only way to reach hidden pages — a documented current-page/total-count text should remain available | None | None | None | None | Applies identically across profiles | `KBDL-CMP-047` | `KBDL-CMP-048` | Item 8 only |""}, {""Document"": ""components-core.md"", ""Section"": ""352-recommended-decisions--ready-for-approval"", ""Section title"": ""35.2 Recommended Decisions — Ready for Approval"", ""Line"": 1980, ""Item numbers"": [8], ""Row"": ""| 8 | Pagination truncation model | Adopt an ellipsis-based truncation showing first, last, current, and immediate neighbors, with the ellipsis itself non-interactive text (`KBDL-CMP-048`) | Common, well-understood pattern that preserves orientation without excessive control count | Showing every page number always (rejected — unusable for very large sets); a \""load more\"" model only (rejected — loses direct page access) | None significant | Ellipsis must not be the only way to reach hidden pages — a documented current-page/total-count text should remain available | None | None | None | None | Applies identically across profiles | `KBDL-CMP-047` | `KBDL-CMP-048` | Item 8 only |""}, {""Document"": ""components-core.md"", ""Section"": ""355-decision-packet-coverage-audit"", ""Section title"": ""35.5 Decision-Packet Coverage Audit"", ""Line"": 2079, ""Item numbers"": [], ""Row"": ""| `KBDL-CMP-048` | 8 | Yes | None |""}]",components-core.md:1980 item=[8]; components-core.md:1980 item=[8],False,False,PASS
KBDL-CMP-049,Approved,None — Approved,[],Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-050,Approved,None — Approved,[],Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-051,Approved,None — Approved,[],Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-052,Approved,None — Approved,[],Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-053,Approved,None — Approved,[],Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-054,Approved,None — Approved,[],Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-055,Approved,None — Approved,"[{""Document"": ""components-system.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1684, ""Item numbers"": [1], ""Row"": ""| 1 | Card-variant taxonomy | Adopt a defined set of card variants for media relationship and action placement (`KBDL-CMP-067`) | Gives summary/preview surfaces a consistent, predictable structure | An unbounded per-project card taxonomy (rejected — fragments consistency) | Requires per-project mapping to visual treatment once themes/foundations are implemented | Nested-interaction and hover-only prohibitions (`KBDL-CMP-055`) remain unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-055` | `KBDL-CMP-067` | Item 1 only |""}, {""Document"": ""components-system.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1684, ""Item numbers"": [1], ""Row"": ""| 1 | Card-variant taxonomy | Adopt a defined set of card variants for media relationship and action placement (`KBDL-CMP-067`) | Gives summary/preview surfaces a consistent, predictable structure | An unbounded per-project card taxonomy (rejected — fragments consistency) | Requires per-project mapping to visual treatment once themes/foundations are implemented | Nested-interaction and hover-only prohibitions (`KBDL-CMP-055`) remain unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-055` | `KBDL-CMP-067` | Item 1 only |""}]",Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-056,Approved,None — Approved,[],Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-057,Approved,None — Approved,[],Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-058,Approved,None — Approved,[],Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-059,Approved,None — Approved,[],Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-060,Approved,None — Approved,[],Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-061,Approved,None — Approved,[],Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-062,Approved,None — Approved,[],Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-063,Approved,None — Approved,[],Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-064,Approved,None — Approved,[],Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-065,Approved,None — Approved,[],Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-066,Approved,None — Approved,[],Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-067,Recommended,components-system.md — 33.2 Recommended Decisions — Ready for Approval — item 1,"[{""Document"": ""profiles.md"", ""Section"": ""333-unresolved-or-not-approval-ready"", ""Section title"": ""33.3 Unresolved or Not Approval-Ready"", ""Line"": 1135, ""Item numbers"": [], ""Row"": ""the unapproved KBDL-008 card-variant taxonomy (`KBDL-CMP-067`) and""}, {""Document"": ""profiles.md"", ""Section"": ""333-unresolved-or-not-approval-ready"", ""Section title"": ""33.3 Unresolved or Not Approval-Ready"", ""Line"": 1137, ""Item numbers"": [], ""Row"": ""may become approval-ready only after `KBDL-CMP-067` itself is""}, {""Document"": ""profiles.md"", ""Section"": ""333-unresolved-or-not-approval-ready"", ""Section title"": ""33.3 Unresolved or Not Approval-Ready"", ""Line"": 1139, ""Item numbers"": [], ""Row"": ""approves no exact card variant. Related: `KBDL-CMP-067`.""}, {""Document"": ""profiles.md"", ""Section"": ""34-approval-ready-versus-contingent-decisions"", ""Section title"": ""34. Approval-Ready versus Contingent Decisions"", ""Line"": 1206, ""Item numbers"": [], ""Row"": ""unapproved KBDL-008 `KBDL-CMP-067`) and `KBDL-PRO-018` (blocked on the""}, {""Document"": ""profiles.md"", ""Section"": ""38-decision-packet-coverage-audit"", ""Section title"": ""38. Decision-Packet Coverage Audit"", ""Line"": 1302, ""Item numbers"": [], ""Row"": ""| `KBDL-PRO-016` | Contingent item (§33.3) | No — depends on unapproved `KBDL-CMP-067` | `KBDL-CMP-067` |""}, {""Document"": ""profiles.md"", ""Section"": ""38-decision-packet-coverage-audit"", ""Section title"": ""38. Decision-Packet Coverage Audit"", ""Line"": 1302, ""Item numbers"": [], ""Row"": ""| `KBDL-PRO-016` | Contingent item (§33.3) | No — depends on unapproved `KBDL-CMP-067` | `KBDL-CMP-067` |""}, {""Document"": ""components-system.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1684, ""Item numbers"": [1], ""Row"": ""| 1 | Card-variant taxonomy | Adopt a defined set of card variants for media relationship and action placement (`KBDL-CMP-067`) | Gives summary/preview surfaces a consistent, predictable structure | An unbounded per-project card taxonomy (rejected — fragments consistency) | Requires per-project mapping to visual treatment once themes/foundations are implemented | Nested-interaction and hover-only prohibitions (`KBDL-CMP-055`) remain unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-055` | `KBDL-CMP-067` | Item 1 only |""}, {""Document"": ""components-system.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1684, ""Item numbers"": [1], ""Row"": ""| 1 | Card-variant taxonomy | Adopt a defined set of card variants for media relationship and action placement (`KBDL-CMP-067`) | Gives summary/preview surfaces a consistent, predictable structure | An unbounded per-project card taxonomy (rejected — fragments consistency) | Requires per-project mapping to visual treatment once themes/foundations are implemented | Nested-interaction and hover-only prohibitions (`KBDL-CMP-055`) remain unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-055` | `KBDL-CMP-067` | Item 1 only |""}, {""Document"": ""components-system.md"", ""Section"": ""34-decision-packet-coverage-audit"", ""Section title"": ""34. Decision-Packet Coverage Audit"", ""Line"": 1756, ""Item numbers"": [], ""Row"": ""| `KBDL-CMP-067` | 1 | Yes | None |""}]",components-system.md:1684 item=[1]; components-system.md:1684 item=[1],False,False,PASS
KBDL-CMP-068,Approved,None — Approved,"[{""Document"": ""components-system.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1685, ""Item numbers"": [2], ""Row"": ""| 2 | Accordion open model | Adopt a default single-open or multiple-open accordion behavior | Gives expandable-content lists a consistent default | Leaving the choice fully per-instance (rejected — inconsistent expectations) | Requires documenting any mandatory-open exception | Trigger/panel relationship (`KBDL-CMP-068`) unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-068` | `KBDL-CMP-069` | Item 2 only |""}, {""Document"": ""components-system.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1685, ""Item numbers"": [2], ""Row"": ""| 2 | Accordion open model | Adopt a default single-open or multiple-open accordion behavior | Gives expandable-content lists a consistent default | Leaving the choice fully per-instance (rejected — inconsistent expectations) | Requires documenting any mandatory-open exception | Trigger/panel relationship (`KBDL-CMP-068`) unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-068` | `KBDL-CMP-069` | Item 2 only |""}, {""Document"": ""components-system.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1697, ""Item numbers"": [14], ""Row"": ""| 14 | Tree/treegrid justification threshold | Adopt a threshold for when hierarchical, tabular, or combined interaction genuinely requires tree/treegrid semantics, and the resulting model (`KBDL-CMP-106`) | Prevents casual misuse of a composite hierarchical widget for simple nested lists | Using tree semantics for any nested list (rejected — unnecessary complexity) | None significant | Distinction from Accordion (`KBDL-CMP-068`) and Grid (`KBDL-CMP-105`) unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-068`, `KBDL-CMP-105` | `KBDL-CMP-106` | Item 14 only |""}, {""Document"": ""components-system.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1697, ""Item numbers"": [14], ""Row"": ""| 14 | Tree/treegrid justification threshold | Adopt a threshold for when hierarchical, tabular, or combined interaction genuinely requires tree/treegrid semantics, and the resulting model (`KBDL-CMP-106`) | Prevents casual misuse of a composite hierarchical widget for simple nested lists | Using tree semantics for any nested list (rejected — unnecessary complexity) | None significant | Distinction from Accordion (`KBDL-CMP-068`) and Grid (`KBDL-CMP-105`) unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-068`, `KBDL-CMP-105` | `KBDL-CMP-106` | Item 14 only |""}]",Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-069,Recommended,components-system.md — 33.2 Recommended Decisions — Ready for Approval — item 2,"[{""Document"": ""components-system.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1685, ""Item numbers"": [2], ""Row"": ""| 2 | Accordion open model | Adopt a default single-open or multiple-open accordion behavior | Gives expandable-content lists a consistent default | Leaving the choice fully per-instance (rejected — inconsistent expectations) | Requires documenting any mandatory-open exception | Trigger/panel relationship (`KBDL-CMP-068`) unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-068` | `KBDL-CMP-069` | Item 2 only |""}, {""Document"": ""components-system.md"", ""Section"": ""34-decision-packet-coverage-audit"", ""Section title"": ""34. Decision-Packet Coverage Audit"", ""Line"": 1757, ""Item numbers"": [], ""Row"": ""| `KBDL-CMP-069` | 2 | Yes | None |""}]",components-system.md:1685 item=[2],False,False,PASS
KBDL-CMP-070,Approved,None — Approved,"[{""Document"": ""profiles.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1125, ""Item numbers"": [2], ""Row"": ""| 2 | Precision density and component-emphasis defaults | Adopt exact Precision spacing-intensity and table-presentation defaults (`KBDL-PRO-017`) | Gives Precision projects a consistent starting density | Leaving density fully per-project (rejected — inconsistent cross-project recognizability) | Exact spacing values remain bound by the already-approved spacing scale | Target-size minimum (`KBDL-CMP-010`) unaffected either way | Depends on eventual `KBDL-RSP-002`/`003` values for exact grid interaction, cited as context only | None | None | Static Data Table/Grid distinction (`KBDL-CMP-070`) unaffected | None | Precision only | `KBDL-CMP-010`, `KBDL-CMP-070` | `KBDL-PRO-017` | Item 2 only |""}, {""Document"": ""profiles.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1125, ""Item numbers"": [2], ""Row"": ""| 2 | Precision density and component-emphasis defaults | Adopt exact Precision spacing-intensity and table-presentation defaults (`KBDL-PRO-017`) | Gives Precision projects a consistent starting density | Leaving density fully per-project (rejected — inconsistent cross-project recognizability) | Exact spacing values remain bound by the already-approved spacing scale | Target-size minimum (`KBDL-CMP-010`) unaffected either way | Depends on eventual `KBDL-RSP-002`/`003` values for exact grid interaction, cited as context only | None | None | Static Data Table/Grid distinction (`KBDL-CMP-070`) unaffected | None | Precision only | `KBDL-CMP-010`, `KBDL-CMP-070` | `KBDL-PRO-017` | Item 2 only |""}, {""Document"": ""components-system.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1696, ""Item numbers"": [13], ""Row"": ""| 13 | Grid-versus-table threshold and interactive-grid model | Adopt a threshold for when grid semantics are justified and the resulting composite-widget keyboard model (`KBDL-CMP-105`) | Prevents casual misuse of a composite keyboard model on effectively static data | Using grid semantics by default for any tabular data (rejected — unnecessary complexity and keyboard-model risk) | Exact virtualization/resizing/pinning behavior remains a later implementation decision | Static-table distinction (`KBDL-CMP-070`) unaffected either way | `KBDL-RSP-011` cited as unapproved context, not adopted as authority | None | None | None | Applies identically across profiles | `KBDL-CMP-070` | `KBDL-CMP-105` | Item 13 only |""}, {""Document"": ""components-system.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1696, ""Item numbers"": [13], ""Row"": ""| 13 | Grid-versus-table threshold and interactive-grid model | Adopt a threshold for when grid semantics are justified and the resulting composite-widget keyboard model (`KBDL-CMP-105`) | Prevents casual misuse of a composite keyboard model on effectively static data | Using grid semantics by default for any tabular data (rejected — unnecessary complexity and keyboard-model risk) | Exact virtualization/resizing/pinning behavior remains a later implementation decision | Static-table distinction (`KBDL-CMP-070`) unaffected either way | `KBDL-RSP-011` cited as unapproved context, not adopted as authority | None | None | None | Applies identically across profiles | `KBDL-CMP-070` | `KBDL-CMP-105` | Item 13 only |""}, {""Document"": ""components-system.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1700, ""Item numbers"": [17], ""Row"": ""| 17 | Responsive transformation policy for overlays and tabular data | Adopt content-driven transformation patterns (dialog-to-full-screen, table-to-cards, popover-to-sheet) independent of the exact unapproved breakpoint values (`KBDL-CMP-111`) | Gives narrow-viewport adaptation a consistent, predictable pattern set | Ad hoc, per-project transformation choices (rejected — inconsistent responsive behavior) | Exact trigger breakpoint remains dependent on the eventual `KBDL-RSP-002` value | Static Data Table semantics (`KBDL-CMP-070`) unaffected either way | `KBDL-RSP-002` cited as eventual, unapproved context for the exact trigger point only, not adopted as authority | None | None | None | Applies identically across profiles | `KBDL-CMP-070`, `KBDL-CMP-080` | `KBDL-CMP-111` | Item 17 only |""}, {""Document"": ""components-system.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1700, ""Item numbers"": [17], ""Row"": ""| 17 | Responsive transformation policy for overlays and tabular data | Adopt content-driven transformation patterns (dialog-to-full-screen, table-to-cards, popover-to-sheet) independent of the exact unapproved breakpoint values (`KBDL-CMP-111`) | Gives narrow-viewport adaptation a consistent, predictable pattern set | Ad hoc, per-project transformation choices (rejected — inconsistent responsive behavior) | Exact trigger breakpoint remains dependent on the eventual `KBDL-RSP-002` value | Static Data Table semantics (`KBDL-CMP-070`) unaffected either way | `KBDL-RSP-002` cited as eventual, unapproved context for the exact trigger point only, not adopted as authority | None | None | None | Applies identically across profiles | `KBDL-CMP-070`, `KBDL-CMP-080` | `KBDL-CMP-111` | Item 17 only |""}]",Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-071,Approved,None — Approved,[],Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-072,Approved,None — Approved,"[{""Document"": ""components-system.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1686, ""Item numbers"": [3], ""Row"": ""| 3 | Tooltip trigger/persistence/placement policy | Adopt KBDL-specific hover/focus timing and default placement behavior for tooltips (`KBDL-CMP-073`) | Provides a consistent tooltip feel without relying on the non-consensus APG timing guidance | Deferring entirely to implementation judgment (rejected — inconsistent behavior across projects) | Exact millisecond delay values remain a later implementation decision | Naming independence (`KBDL-CMP-072`) unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-072` | `KBDL-CMP-073` | Item 3 only |""}, {""Document"": ""components-system.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1686, ""Item numbers"": [3], ""Row"": ""| 3 | Tooltip trigger/persistence/placement policy | Adopt KBDL-specific hover/focus timing and default placement behavior for tooltips (`KBDL-CMP-073`) | Provides a consistent tooltip feel without relying on the non-consensus APG timing guidance | Deferring entirely to implementation judgment (rejected — inconsistent behavior across projects) | Exact millisecond delay values remain a later implementation decision | Naming independence (`KBDL-CMP-072`) unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-072` | `KBDL-CMP-073` | Item 3 only |""}]",Explicit None permitted only for Approved,False,False,PASS
KBDL-CMP-073,Recommended,components-system.md — 33.2 Recommended Decisions — Ready for Approval — item 3,"[{""Document"": ""components-system.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1686, ""Item numbers"": [3], ""Row"": ""| 3 | Tooltip trigger/persistence/placement policy | Adopt KBDL-specific hover/focus timing and default placement behavior for tooltips (`KBDL-CMP-073`) | Provides a consistent tooltip feel without relying on the non-consensus APG timing guidance | Deferring entirely to implementation judgment (rejected — inconsistent behavior across projects) | Exact millisecond delay values remain a later implementation decision | Naming independence (`KBDL-CMP-072`) unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-072` | `KBDL-CMP-073` | Item 3 only |""}, {""Document"": ""components-system.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1686, ""Item numbers"": [3], ""Row"": ""| 3 | Tooltip trigger/persistence/placement policy | Adopt KBDL-specific hover/focus timing and default placement behavior for tooltips (`KBDL-CMP-073`) | Provides a consistent tooltip feel without relying on the non-consensus APG timing guidance | Deferring entirely to implementation judgment (rejected — inconsistent behavior across projects) | Exact millisecond delay values remain a later implementation decision | Naming independence (`KBDL-CMP-072`) unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-072` | `KBDL-CMP-073` | Item 3 only |""}, {""Document"": ""components-system.md"", ""Section"": ""34-decision-packet-coverage-audit"", ""Section title"": ""34. Decision-Packet Coverage Audit"", ""Line"": 1758, ""Item numbers"": [], ""Row"": ""| `KBDL-CMP-073` | 3 | Yes | None |""}]",components-system.md:1686 item=[3]; components-system.md:1686 item=[3],False,False,PASS
KBDL-CMP-074,Recommended,components-system.md — 33.2 Recommended Decisions — Ready for Approval — item 4,"[{""Document"": ""components-system.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1687, ""Item numbers"": [4], ""Row"": ""| 4 | Popover taxonomy and dismissal model | Adopt a defined popover-versus-menu-versus-modal taxonomy and a default outside-pointer/Escape/focus-loss dismissal model (`KBDL-CMP-074`) | Prevents ad hoc, inconsistent choices between overlapping overlay types | No taxonomy, decided per instance (rejected — inconsistent dismissal expectations) | None significant | None beyond what non-modal focus rules already require | None | None | None | None | Applies identically across profiles | None | `KBDL-CMP-074` | Item 4 only |""}, {""Document"": ""components-system.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1687, ""Item numbers"": [4], ""Row"": ""| 4 | Popover taxonomy and dismissal model | Adopt a defined popover-versus-menu-versus-modal taxonomy and a default outside-pointer/Escape/focus-loss dismissal model (`KBDL-CMP-074`) | Prevents ad hoc, inconsistent choices between overlapping overlay types | No taxonomy, decided per instance (rejected — inconsistent dismissal expectations) | None significant | None beyond what non-modal focus rules already require | None | None | None | None | Applies identically across profiles | None | `KBDL-CMP-074` | Item 4 only |""}, {""Document"": ""components-system.md"", ""Section"": ""34-decision-packet-coverage-audit"", ""Section title"": ""34. Decision-Packet Coverage Audit"", ""Line"": 1759, ""Item numbers"": [], ""Row"": ""| `KBDL-CMP-074` | 4 | Yes | None |""}]",components-system.md:1687 item=[4]; components-system.md:1687 item=[4],False,False,PASS
KBDL-CMP-075,Approved,None — Approved,"[{""Document"": ""components-system.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1688, ""Item numbers"": [5], ""Row"": ""| 5 | Menu interaction and dismissal model | Adopt a defined menu focus-movement, type-ahead, submenu, and return-focus model (`KBDL-CMP-076`) | Gives command/choice menus a consistent, predictable keyboard model | Relying on the APG menu pattern's exact behavior without KBDL adoption (rejected — the APG pattern is not automatically Approved) | None significant | ARIA role relationship (`KBDL-CMP-075`) unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-075` | `KBDL-CMP-076` | Item 5 only |""}, {""Document"": ""components-system.md"", ""Section"": ""332-recommended-decisions--ready-for-approval"", ""Section title"": ""33.2 Recommended Decisions — Ready for Approval"", ""Line"": 1688, ""Item numbers"": [5], ""Row"": ""| 5 | Menu interaction and dismissal model | Adopt a defined menu focus-movement, type-ahead, submenu, and return-focus model (`KBDL-CMP-076`) | Gives command/choice menus a consistent, predictable keyboard model | Relying on the APG menu pattern's exact behavior without KBDL adoption (rejected — the APG pattern is not automatically Approved) | None significant | ARIA role relationship (`KBDL-CMP-075`) unaffected either way | None | None | None | None | Applies identically across profiles | `KBDL-CMP-075` | `KBDL-CMP-076` | Item 5 only |""}]",Explicit None permitted only for Approved,False,False,PASS
